query_id,baseline,ndcg,action
PLAIN-1008,Random,0.0,Dense
PLAIN-1018,Random,0.22793826167775835,Dense
PLAIN-1028,Random,0.0,Dense
PLAIN-1050,Random,0.0,Dense
PLAIN-1066,Random,0.0,Deep Hybrid
PLAIN-1098,Random,0.0,Deep Hybrid
PLAIN-1130,Random,1.0,Deep Hybrid
PLAIN-1141,Random,0.4381081808305046,Dense
PLAIN-1172,Random,0.2200917662980802,Dense
PLAIN-1183,Random,0.29849003527675555,Dense
PLAIN-1193,Random,0.17947710508581738,Deep Hybrid
PLAIN-12,Random,0.08460552821190488,Dense
PLAIN-1203,Random,0.3301376494471203,Dense
PLAIN-1225,Random,0.4576359845799652,Deep Hybrid
PLAIN-123,Random,0.16041263865268182,Deep Hybrid
PLAIN-1249,Random,0.0,Deep Hybrid
PLAIN-1262,Random,0.29345568839744024,Dense
PLAIN-1275,Random,0.5326208815196266,Dense
PLAIN-1288,Random,0.42883980903376645,Dense
PLAIN-1299,Random,0.2200917662980802,Dense
PLAIN-133,Random,0.0,Dense
PLAIN-1353,Random,0.0,Deep Hybrid
PLAIN-1374,Random,0.0,Dense
PLAIN-1387,Random,0.5473983622993503,Dense
PLAIN-1441,Random,0.4099509148465345,Dense
PLAIN-1453,Random,0.23440650992329992,Dense
PLAIN-1463,Random,0.40350157154648036,Deep Hybrid
PLAIN-1473,Random,1.0,Dense
PLAIN-1506,Random,0.13886244387355456,Dense
PLAIN-153,Random,0.9076145455601193,Deep Hybrid
PLAIN-1579,Random,0.0,Dense
PLAIN-1601,Random,0.3301376494471203,Deep Hybrid
PLAIN-1611,Random,0.0,Deep Hybrid
PLAIN-1667,Random,0.7264127302306637,Dense
PLAIN-1679,Random,0.0,Dense
PLAIN-1710,Random,1.0,Dense
PLAIN-1752,Random,0.0,Dense
PLAIN-1784,Random,0.0,Deep Hybrid
PLAIN-1794,Random,1.0,Dense
PLAIN-1817,Random,0.5271064966405457,Dense
PLAIN-1827,Random,0.0,Deep Hybrid
PLAIN-1837,Random,1.0,Dense
PLAIN-1847,Random,0.20483424751859092,Deep Hybrid
PLAIN-1857,Random,0.5637884576902257,Dense
PLAIN-1877,Random,0.0,Dense
PLAIN-1909,Random,0.510069131458292,Dense
PLAIN-1919,Random,0.9363792118010483,Dense
PLAIN-1940,Random,0.35895421017163476,Dense
PLAIN-1950,Random,0.24890832702259466,Dense
PLAIN-196,Random,0.5321408435198609,Deep Hybrid
PLAIN-1972,Random,0.0,Dense
PLAIN-1983,Random,0.8630152897016883,Dense
PLAIN-1995,Random,0.0,Dense
PLAIN-2,Random,0.6904523678128511,Dense
PLAIN-2019,Random,0.0,Dense
PLAIN-2061,Random,0.6758704024811183,Dense
PLAIN-207,Random,0.5263304097820354,Deep Hybrid
PLAIN-2071,Random,0.42883980903376645,Deep Hybrid
PLAIN-2081,Random,0.0,Deep Hybrid
PLAIN-2102,Random,0.7534494445524139,Dense
PLAIN-2113,Random,0.0,Dense
PLAIN-2134,Random,0.0,Dense
PLAIN-2167,Random,0.0,Dense
PLAIN-2187,Random,0.0,Dense
PLAIN-2220,Random,0.3833427799846345,Dense
PLAIN-2230,Random,0.0,Dense
PLAIN-227,Random,0.0,Deep Hybrid
PLAIN-2291,Random,0.0,Dense
PLAIN-2332,Random,0.2895229882348575,Deep Hybrid
PLAIN-2343,Random,0.0,Dense
PLAIN-2375,Random,0.0,Dense
PLAIN-2386,Random,0.06943122193677728,Deep Hybrid
PLAIN-2430,Random,0.5628859559572388,Deep Hybrid
PLAIN-2440,Random,0.0,Dense
PLAIN-2490,Random,0.0,Dense
PLAIN-2500,Random,0.1371614420335284,Dense
PLAIN-2510,Random,0.7846170207230129,Dense
PLAIN-2520,Random,0.19248483754296372,Deep Hybrid
PLAIN-2530,Random,0.9095430364058891,Dense
PLAIN-2550,Random,0.16971286633003296,Deep Hybrid
PLAIN-2560,Random,0.9363792118010482,Dense
PLAIN-2570,Random,0.4056048435479872,Dense
PLAIN-2590,Random,0.1905479965882331,Dense
PLAIN-2610,Random,0.37148910739409025,Deep Hybrid
PLAIN-2630,Random,0.494639655562801,Dense
PLAIN-2680,Random,0.13449426451150218,Dense
PLAIN-2700,Random,0.3538946848012448,Dense
PLAIN-2710,Random,0.6402790376562014,Dense
PLAIN-2730,Random,0.5510347089604342,Dense
PLAIN-2770,Random,0.2975107828363856,Dense
PLAIN-280,Random,0.29345568839744024,Deep Hybrid
PLAIN-2820,Random,0.0,Dense
PLAIN-2840,Random,0.0,Dense
PLAIN-2850,Random,0.3488457912827624,Dense
PLAIN-2870,Random,0.060833077212963056,Dense
PLAIN-2880,Random,0.0,Dense
PLAIN-2890,Random,0.2892598909735473,Dense
PLAIN-291,Random,0.0,Dense
PLAIN-2920,Random,0.0,Deep Hybrid
PLAIN-2991,Random,0.3868528072345416,Deep Hybrid
PLAIN-3026,Random,0.0,Deep Hybrid
PLAIN-3053,Random,0.7653606369886218,Dense
PLAIN-307,Random,0.7328286204777912,Dense
PLAIN-3097,Random,0.515157140670655,Dense
PLAIN-3116,Random,0.0,Dense
PLAIN-3131,Random,0.4604523035453735,Deep Hybrid
PLAIN-3141,Random,0.21495732275579915,Dense
PLAIN-3151,Random,0.725251233576251,Dense
PLAIN-3161,Random,0.5535822283395813,Deep Hybrid
PLAIN-3191,Random,0.504651852664288,Deep Hybrid
PLAIN-320,Random,0.0,Dense
PLAIN-3201,Random,0.22923304007788126,Deep Hybrid
PLAIN-3211,Random,0.0,Dense
PLAIN-3221,Random,0.04600401404045722,Dense
PLAIN-3231,Random,0.31270844578215606,Dense
PLAIN-3241,Random,0.2892598909735473,Dense
PLAIN-3251,Random,0.04417547261095612,Dense
PLAIN-3281,Random,0.3843483686763149,Deep Hybrid
PLAIN-3292,Random,0.49610960398303766,Dense
PLAIN-33,Random,0.3488474094302941,Dense
PLAIN-332,Random,0.6131471927654584,Dense
PLAIN-3322,Random,0.29345568839744024,Dense
PLAIN-3342,Random,0.4692787260227565,Dense
PLAIN-3372,Random,0.22923304007788126,Deep Hybrid
PLAIN-3392,Random,0.13886244387355456,Deep Hybrid
PLAIN-3422,Random,0.0473953153026068,Dense
PLAIN-344,Random,0.21150892011000036,Dense
PLAIN-3442,Random,0.0,Dense
PLAIN-3452,Random,0.46518064252116126,Deep Hybrid
PLAIN-3472,Random,0.14367158868959032,Dense
PLAIN-371,Random,0.27541155237618664,Dense
PLAIN-395,Random,0.0,Deep Hybrid
PLAIN-418,Random,0.9072836011519267,Deep Hybrid
PLAIN-430,Random,0.565320323125409,Dense
PLAIN-44,Random,0.2955179035593227,Dense
PLAIN-457,Random,0.0,Dense
PLAIN-488,Random,1.0,Dense
PLAIN-531,Random,0.5430029249822635,Dense
PLAIN-541,Random,0.28201326940239274,Dense
PLAIN-56,Random,0.7648713372760887,Dense
PLAIN-603,Random,0.0,Dense
PLAIN-613,Random,0.13886244387355456,Dense
PLAIN-623,Random,0.24890832702259466,Dense
PLAIN-671,Random,1.0,Dense
PLAIN-68,Random,0.5611123662502622,Dense
PLAIN-681,Random,1.0,Deep Hybrid
PLAIN-691,Random,0.0,Dense
PLAIN-701,Random,0.5214682725103094,Dense
PLAIN-711,Random,0.3301376494471203,Deep Hybrid
PLAIN-721,Random,1.0,Dense
PLAIN-731,Random,0.6848374495230164,Dense
PLAIN-771,Random,1.0,Deep Hybrid
PLAIN-806,Random,0.7059054020403313,Deep Hybrid
PLAIN-872,Random,0.0,Dense
PLAIN-882,Random,0.6371523797895857,Dense
PLAIN-91,Random,0.1752424501063535,Deep Hybrid
PLAIN-913,Random,0.8630152897016883,Dense
PLAIN-924,Random,0.2200917662980802,Dense
PLAIN-946,Random,0.08514311764162101,Deep Hybrid
PLAIN-966,Random,0.0,Dense
PLAIN-977,Random,0.46927872602275644,Dense
PLAIN-987,Random,0.0,Dense
PLAIN-1008,Dense-margin,0.0,Deep Hybrid
PLAIN-1018,Dense-margin,0.5669450709942983,Deep Hybrid
PLAIN-1028,Dense-margin,0.0,Deep Hybrid
PLAIN-1050,Dense-margin,0.0,Deep Hybrid
PLAIN-1066,Dense-margin,0.0,Deep Hybrid
PLAIN-1098,Dense-margin,0.0,Deep Hybrid
