query_id,baseline,ndcg,action
2885,Always-Hybrid,0.0,Deep Hybrid
2903,Always-Hybrid,0.0,Deep Hybrid
2923,Always-Hybrid,0.8051628502199797,Deep Hybrid
2964,Always-Hybrid,0.21840743681816419,Deep Hybrid
2968,Always-Hybrid,1.0,Deep Hybrid
3006,Always-Hybrid,0.3422220729283414,Deep Hybrid
3049,Always-Hybrid,0.2856436410275446,Deep Hybrid
3067,Always-Hybrid,0.23719771276929622,Deep Hybrid
3085,Always-Hybrid,0.0,Deep Hybrid
3115,Always-Hybrid,0.644824486427155,Deep Hybrid
3125,Always-Hybrid,1.0,Deep Hybrid
3149,Always-Hybrid,0.0,Deep Hybrid
3189,Always-Hybrid,0.0,Deep Hybrid
3357,Always-Hybrid,0.6309297535714575,Deep Hybrid
3369,Always-Hybrid,0.0,Deep Hybrid
3404,Always-Hybrid,0.41231449937143627,Deep Hybrid
3405,Always-Hybrid,1.0,Deep Hybrid
3451,Always-Hybrid,0.27487633291429087,Deep Hybrid
3480,Always-Hybrid,1.0,Deep Hybrid
3500,Always-Hybrid,0.6105858728157117,Deep Hybrid
3503,Always-Hybrid,0.546216915252498,Deep Hybrid
3512,Always-Hybrid,1.0,Deep Hybrid
3534,Always-Hybrid,0.0,Deep Hybrid
3566,Always-Hybrid,0.46927872602275644,Deep Hybrid
3625,Always-Hybrid,0.46927872602275644,Deep Hybrid
3724,Always-Hybrid,0.46900009332067494,Deep Hybrid
3767,Always-Hybrid,0.0,Deep Hybrid
3771,Always-Hybrid,0.13032376591037062,Deep Hybrid
3781,Always-Hybrid,0.9197207891481876,Deep Hybrid
3789,Always-Hybrid,0.8318724637288826,Deep Hybrid
3791,Always-Hybrid,0.6105456988825855,Deep Hybrid
3801,Always-Hybrid,0.6131471927654584,Deep Hybrid
3859,Always-Hybrid,0.0,Deep Hybrid
3888,Always-Hybrid,0.0,Deep Hybrid
3909,Always-Hybrid,0.4373524791503101,Deep Hybrid
3932,Always-Hybrid,0.19342640361727081,Deep Hybrid
4011,Always-Hybrid,1.0,Deep Hybrid
4019,Always-Hybrid,0.11305340175787204,Deep Hybrid
4031,Always-Hybrid,0.0,Deep Hybrid
4047,Always-Hybrid,0.8318724637288826,Deep Hybrid
4071,Always-Hybrid,0.0,Deep Hybrid
4102,Always-Hybrid,0.0,Deep Hybrid
4105,Always-Hybrid,0.6131471927654584,Deep Hybrid
4116,Always-Hybrid,0.6131471927654584,Deep Hybrid
4142,Always-Hybrid,0.34620964322385606,Deep Hybrid
4179,Always-Hybrid,0.6309297535714575,Deep Hybrid
42,Always-Hybrid,0.14126697285982898,Deep Hybrid
4205,Always-Hybrid,0.7653606369886217,Deep Hybrid
4265,Always-Hybrid,0.7751482523375255,Deep Hybrid
4289,Always-Hybrid,0.6131471927654584,Deep Hybrid
4394,Always-Hybrid,0.0,Deep Hybrid
4411,Always-Hybrid,0.46927872602275644,Deep Hybrid
4415,Always-Hybrid,0.0,Deep Hybrid
4433,Always-Hybrid,0.0,Deep Hybrid
4464,Always-Hybrid,0.5,Deep Hybrid
4465,Always-Hybrid,0.2960819109658652,Deep Hybrid
4484,Always-Hybrid,1.0,Deep Hybrid
4499,Always-Hybrid,0.37590633587120725,Deep Hybrid
4504,Always-Hybrid,1.0,Deep Hybrid
4523,Always-Hybrid,0.5531464700081437,Deep Hybrid
4571,Always-Hybrid,0.7653606369886217,Deep Hybrid
4615,Always-Hybrid,0.6571532078621984,Deep Hybrid
4641,Always-Hybrid,0.16958010263680806,Deep Hybrid
4678,Always-Hybrid,0.0,Deep Hybrid
4681,Always-Hybrid,0.9197207891481876,Deep Hybrid
4714,Always-Hybrid,0.6366824387328317,Deep Hybrid
475,Always-Hybrid,1.0,Deep Hybrid
4767,Always-Hybrid,0.0,Deep Hybrid
4775,Always-Hybrid,0.0,Deep Hybrid
4777,Always-Hybrid,0.0,Deep Hybrid
4827,Always-Hybrid,1.0,Deep Hybrid
4837,Always-Hybrid,0.0,Deep Hybrid
4845,Always-Hybrid,0.9469024295259745,Deep Hybrid
4863,Always-Hybrid,1.0,Deep Hybrid
4865,Always-Hybrid,0.2890648263178879,Deep Hybrid
4920,Always-Hybrid,0.8854598815714874,Deep Hybrid
4942,Always-Hybrid,0.0,Deep Hybrid
4955,Always-Hybrid,0.0,Deep Hybrid
4962,Always-Hybrid,0.6131471927654584,Deep Hybrid
4999,Always-Hybrid,0.5585075862632192,Deep Hybrid
5021,Always-Hybrid,0.0,Deep Hybrid
504,Always-Hybrid,0.0,Deep Hybrid
5045,Always-Hybrid,0.5,Deep Hybrid
5054,Always-Hybrid,0.0,Deep Hybrid
5064,Always-Hybrid,0.9197207891481876,Deep Hybrid
5080,Always-Hybrid,0.0,Deep Hybrid
5085,Always-Hybrid,1.0,Deep Hybrid
5150,Always-Hybrid,0.3333333333333333,Deep Hybrid
5155,Always-Hybrid,1.0,Deep Hybrid
5172,Always-Hybrid,0.0,Deep Hybrid
5178,Always-Hybrid,0.16958010263680806,Deep Hybrid
5206,Always-Hybrid,0.0,Deep Hybrid
5228,Always-Hybrid,0.0,Deep Hybrid
5231,Always-Hybrid,0.0,Deep Hybrid
5255,Always-Hybrid,0.9134015924715543,Deep Hybrid
5264,Always-Hybrid,0.6295516106099184,Deep Hybrid
529,Always-Hybrid,0.0,Deep Hybrid
5331,Always-Hybrid,0.5,Deep Hybrid
5347,Always-Hybrid,1.0,Deep Hybrid
5356,Always-Hybrid,0.3391602052736161,Deep Hybrid
5380,Always-Hybrid,1.0,Deep Hybrid
5410,Always-Hybrid,0.46927872602275644,Deep Hybrid
5422,Always-Hybrid,0.23599633571930026,Deep Hybrid
5427,Always-Hybrid,0.0,Deep Hybrid
547,Always-Hybrid,0.0,Deep Hybrid
549,Always-Hybrid,1.0,Deep Hybrid
5505,Always-Hybrid,1.0,Deep Hybrid
5549,Always-Hybrid,0.0,Deep Hybrid
5585,Always-Hybrid,0.0,Deep Hybrid
5592,Always-Hybrid,1.0,Deep Hybrid
5620,Always-Hybrid,0.0,Deep Hybrid
5646,Always-Hybrid,1.0,Deep Hybrid
570,Always-Hybrid,0.0,Deep Hybrid
5710,Always-Hybrid,0.0,Deep Hybrid
5790,Always-Hybrid,0.0,Deep Hybrid
585,Always-Hybrid,0.5706417189553201,Deep Hybrid
588,Always-Hybrid,0.8503449055347546,Deep Hybrid
5888,Always-Hybrid,0.18457569677956817,Deep Hybrid
5906,Always-Hybrid,0.0,Deep Hybrid
5940,Always-Hybrid,0.0,Deep Hybrid
5951,Always-Hybrid,0.47836617383015084,Deep Hybrid
5970,Always-Hybrid,0.15642624200758548,Deep Hybrid
5993,Always-Hybrid,0.40350157154648036,Deep Hybrid
6005,Always-Hybrid,0.4701017400374073,Deep Hybrid
604,Always-Hybrid,0.6508205185601091,Deep Hybrid
6133,Always-Hybrid,0.6131471927654584,Deep Hybrid
6199,Always-Hybrid,0.6366824387328317,Deep Hybrid
6221,Always-Hybrid,0.0,Deep Hybrid
6262,Always-Hybrid,0.7653606369886217,Deep Hybrid
6410,Always-Hybrid,0.0,Deep Hybrid
6420,Always-Hybrid,1.0,Deep Hybrid
6467,Always-Hybrid,0.0,Deep Hybrid
6554,Always-Hybrid,0.23719771276929622,Deep Hybrid
6629,Always-Hybrid,0.0,Deep Hybrid
6635,Always-Hybrid,0.6366824387328317,Deep Hybrid
6644,Always-Hybrid,0.0,Deep Hybrid
6647,Always-Hybrid,0.7653606369886217,Deep Hybrid
6683,Always-Hybrid,0.3065735963827292,Deep Hybrid
6715,Always-Hybrid,0.8315546295836225,Deep Hybrid
672,Always-Hybrid,0.0,Deep Hybrid
6746,Always-Hybrid,0.2640681225725909,Deep Hybrid
6787,Always-Hybrid,0.0,Deep Hybrid
6792,Always-Hybrid,0.0,Deep Hybrid
6800,Always-Hybrid,1.0,Deep Hybrid
6814,Always-Hybrid,0.0,Deep Hybrid
6832,Always-Hybrid,0.38685280723454163,Deep Hybrid
6835,Always-Hybrid,0.38685280723454163,Deep Hybrid
6890,Always-Hybrid,0.8503449055347546,Deep Hybrid
6891,Always-Hybrid,0.46927872602275644,Deep Hybrid
701,Always-Hybrid,0.0,Deep Hybrid
7068,Always-Hybrid,0.5912352048230277,Deep Hybrid
7096,Always-Hybrid,0.0,Deep Hybrid
7105,Always-Hybrid,0.43067655807339306,Deep Hybrid
7109,Always-Hybrid,0.3379680345449381,Deep Hybrid
7141,Always-Hybrid,0.0,Deep Hybrid
7178,Always-Hybrid,0.43067655807339306,Deep Hybrid
7188,Always-Hybrid,0.0,Deep Hybrid
7205,Always-Hybrid,1.0,Deep Hybrid
7206,Always-Hybrid,0.0,Deep Hybrid
7269,Always-Hybrid,0.0,Deep Hybrid
7279,Always-Hybrid,0.29127873064148246,Deep Hybrid
7295,Always-Hybrid,0.0,Deep Hybrid
7326,Always-Hybrid,0.0,Deep Hybrid
7329,Always-Hybrid,0.38685280723454163,Deep Hybrid
7345,Always-Hybrid,0.23463936301137822,Deep Hybrid
7431,Always-Hybrid,0.0,Deep Hybrid
7441,Always-Hybrid,0.1480409554829326,Deep Hybrid
7463,Always-Hybrid,0.3391602052736161,Deep Hybrid
7484,Always-Hybrid,1.0,Deep Hybrid
7512,Always-Hybrid,0.0,Deep Hybrid
7513,Always-Hybrid,0.0,Deep Hybrid
753,Always-Hybrid,0.6131471927654584,Deep Hybrid
7533,Always-Hybrid,0.19342640361727081,Deep Hybrid
7590,Always-Hybrid,0.6131471927654584,Deep Hybrid
7592,Always-Hybrid,0.6309297535714575,Deep Hybrid
7594,Always-Hybrid,0.0,Deep Hybrid
766,Always-Hybrid,0.18154179253735267,Deep Hybrid
7700,Always-Hybrid,0.0,Deep Hybrid
7702,Always-Hybrid,0.21840743681816419,Deep Hybrid
7705,Always-Hybrid,0.6508205185601091,Deep Hybrid
776,Always-Hybrid,0.46900009332067494,Deep Hybrid
7801,Always-Hybrid,1.0,Deep Hybrid
7823,Always-Hybrid,0.7653606369886217,Deep Hybrid
7876,Always-Hybrid,0.38685280723454163,Deep Hybrid
7879,Always-Hybrid,0.0,Deep Hybrid
7925,Always-Hybrid,0.0,Deep Hybrid
7928,Always-Hybrid,0.15101961822780524,Deep Hybrid
8002,Always-Hybrid,0.617319681505689,Deep Hybrid
8017,Always-Hybrid,0.2890648263178879,Deep Hybrid
8034,Always-Hybrid,0.0,Deep Hybrid
8040,Always-Hybrid,1.0,Deep Hybrid
8079,Always-Hybrid,0.46927872602275644,Deep Hybrid
8116,Always-Hybrid,0.0,Deep Hybrid
8121,Always-Hybrid,0.0,Deep Hybrid
813,Always-Hybrid,0.0,Deep Hybrid
8230,Always-Hybrid,0.0,Deep Hybrid
8275,Always-Hybrid,0.0,Deep Hybrid
